user_id,date,amount,type,category,subcategory,payment_method,description
USER_007,2024-10-05,22500,expense,Entertainment,game,cash,Pembayaran game
USER_007,2024-10-06,85500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-10-06,94500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-10-06,96000,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-10-06,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-10-06,22500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-10-07,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-10-07,12500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-07,66500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-10-08,14000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-08,48500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-10-08,14500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-10-08,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-10-09,17000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-10-09,130000,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_007,2024-10-09,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-10-09,17500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_007,2024-10-10,62500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-10-10,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-10-10,33500,expense,Bills,internet,cash,Pembayaran internet
USER_007,2024-10-11,83500,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_007,2024-10-12,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-10-13,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-10-13,19500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-10-13,37500,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-10-14,40000,expense,Entertainment,spotify,cash,Pembayaran spotify
USER_007,2024-10-14,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-10-14,60500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-10-14,35000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_007,2024-10-15,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-10-16,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-10-16,96500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-10-16,37500,expense,Bills,internet,cash,Pembayaran internet
USER_007,2024-10-16,43000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-10-17,85500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-10-17,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-10-17,107500,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_007,2024-10-17,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-10-18,81000,expense,Bills,air,e-wallet,Pembayaran air
USER_007,2024-10-19,87000,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-10-19,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-10-19,51500,expense,Bills,air,cash,Pembayaran air
USER_007,2024-10-19,28000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-20,90500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-10-20,11000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_007,2024-10-21,48000,expense,Bills,internet,cash,Pembayaran internet
USER_007,2024-10-21,36000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_007,2024-10-22,17000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-22,20000,expense,Entertainment,game,e-wallet,Pembayaran game
USER_007,2024-10-23,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-10-23,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-10-23,94500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-10-23,15000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-23,124500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-10-24,122500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-10-24,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-10-24,17000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-10-25,57500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-10-25,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-10-25,43000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-10-26,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-10-26,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-10-26,15500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-10-26,85500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-10-27,45500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-10-27,51000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-10-28,15000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-28,39500,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-10-28,17500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-10-28,11500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-10-28,20000,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_007,2024-10-28,50000,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_007,2024-10-29,95500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-10-29,120000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_007,2024-10-29,45500,expense,Bills,internet,e-wallet,Pembayaran internet
USER_007,2024-10-30,17000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-30,103500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-10-30,74000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-10-30,68500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_007,2024-10-30,18500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-10-30,35000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_007,2024-10-31,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-10-31,99500,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_007,2024-10-31,101500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-10-31,76000,expense,Shopping,skincare,debit,Pembayaran skincare
USER_007,2024-10-31,50000,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_007,2024-11-01,25000,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_007,2024-11-01,70000,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-11-02,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-11-02,50000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_007,2024-11-03,78500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-11-03,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_007,2024-11-03,50000,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_007,2024-11-03,113000,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_007,2024-11-03,20000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-11-04,49000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-11-04,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-11-04,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-11-04,50000,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_007,2024-11-04,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-11-05,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-11-05,15000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2024-11-05,53000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-11-05,24500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-11-06,121000,expense,Shopping,pakaian,cash,Pembayaran pakaian
USER_007,2024-11-06,25000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-11-07,18000,expense,Others,donasi,debit,Pembayaran donasi
USER_007,2024-11-07,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-11-08,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-11-08,15000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-11-08,124500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-11-09,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-11-09,25500,expense,Transport,bensin,debit,Pembayaran bensin
USER_007,2024-11-09,65000,expense,Entertainment,netflix,cash,Pembayaran netflix
USER_007,2024-11-09,13000,expense,Others,lainnya,cash,Pembayaran lainnya
USER_007,2024-11-10,62500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-11-10,22500,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-11-10,103500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_007,2024-11-10,114000,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-11-10,90500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-11-10,120000,expense,Entertainment,netflix,e-wallet,Pembayaran netflix
USER_007,2024-11-11,80000,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-11-11,68000,expense,Shopping,pakaian,debit,Pembayaran pakaian
USER_007,2024-11-11,107000,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-11-11,14500,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_007,2024-11-11,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-11-11,30000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-11-12,124500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_007,2024-11-12,65000,expense,Entertainment,netflix,e-wallet,Pembayaran netflix
USER_007,2024-11-13,81500,expense,Bills,air,e-wallet,Pembayaran air
USER_007,2024-11-13,40000,expense,Transport,bensin,debit,Pembayaran bensin
USER_007,2024-11-13,38500,expense,Others,donasi,cash,Pembayaran donasi
USER_007,2024-11-13,46500,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-11-13,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-11-14,21000,expense,Entertainment,game,debit,Pembayaran game
USER_007,2024-11-14,50000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_007,2024-11-14,58000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-11-14,80500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-11-14,80000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-11-15,20000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-11-15,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-11-15,55500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-11-15,57500,expense,Bills,listrik,cash,Pembayaran listrik
USER_007,2024-11-16,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-11-17,20500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2024-11-17,28500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-11-17,32500,expense,Transport,bensin,debit,Pembayaran bensin
USER_007,2024-11-18,21000,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-11-18,35000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_007,2024-11-18,10000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-11-18,55000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-11-18,19000,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-11-18,63000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-11-18,23500,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-11-18,27500,expense,Entertainment,game,e-wallet,Pembayaran game
USER_007,2024-11-18,89500,expense,Others,lainnya,debit,Pembayaran lainnya
USER_007,2024-11-19,81000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_007,2024-11-19,53000,expense,Bills,air,cash,Pembayaran air
USER_007,2024-11-19,40000,expense,Bills,internet,cash,Pembayaran internet
USER_007,2024-11-20,52500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-11-21,54500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-11-21,20000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-11-21,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-11-22,21500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-11-22,65000,expense,Entertainment,netflix,debit,Pembayaran netflix
USER_007,2024-11-22,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-11-22,89500,expense,Bills,air,cash,Pembayaran air
USER_007,2024-11-23,50000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_007,2024-11-23,38500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-11-23,62500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-11-23,19000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-11-24,25500,expense,Entertainment,spotify,e-wallet,Pembayaran spotify
USER_007,2024-11-24,38000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-11-24,39500,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-11-24,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-11-25,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-11-25,119500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-11-26,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-11-26,28500,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-11-26,50000,expense,Bills,pulsa,debit,Pembayaran pulsa
USER_007,2024-11-27,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-11-27,85000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-11-28,19500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-11-28,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-11-29,65500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-11-29,145500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-11-29,39500,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-11-29,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-11-30,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-12-01,10500,expense,Others,donasi,debit,Pembayaran donasi
USER_007,2024-12-01,36000,expense,Others,donasi,cash,Pembayaran donasi
USER_007,2024-12-01,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-12-02,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-12-02,50000,expense,Bills,pulsa,cash,Pembayaran pulsa
USER_007,2024-12-02,25000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-12-03,92500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-03,132000,expense,Shopping,skincare,cash,Pembayaran skincare
USER_007,2024-12-04,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_007,2024-12-04,59500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-12-04,14000,expense,Others,donasi,debit,Pembayaran donasi
USER_007,2024-12-05,90500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-12-05,24000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_007,2024-12-05,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-12-05,78000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-05,24000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-12-06,86000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-07,15500,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-12-07,90000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-12-07,21000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-12-07,68500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-07,17500,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-12-07,11500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-12-07,65500,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian
USER_007,2024-12-08,89000,expense,Bills,air,cash,Pembayaran air
USER_007,2024-12-08,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-12-08,80000,expense,Entertainment,spotify,cash,Pembayaran spotify
USER_007,2024-12-08,28000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-12-09,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-12-10,80000,expense,Entertainment,spotify,debit,Pembayaran spotify
USER_007,2024-12-10,53000,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-12-11,24000,expense,Shopping,minimarket,e-wallet,Pembayaran minimarket
USER_007,2024-12-11,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-12-11,24500,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-12-12,26000,expense,Others,lainnya,e-wallet,Pembayaran lainnya
USER_007,2024-12-12,21000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-12-13,35000,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop
USER_007,2024-12-13,23500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-12-13,23000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-12-13,65500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-14,77500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-12-15,52500,expense,Bills,air,cash,Pembayaran air
USER_007,2024-12-15,79000,expense,Others,lainnya,debit,Pembayaran lainnya
USER_007,2024-12-16,50500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-16,22000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2024-12-16,35000,expense,Entertainment,bioskop,debit,Pembayaran bioskop
USER_007,2024-12-16,26000,expense,Entertainment,game,debit,Pembayaran game
USER_007,2024-12-16,71500,expense,Bills,air,e-wallet,Pembayaran air
USER_007,2024-12-16,113500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-12-16,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-12-16,23000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-12-17,15500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2024-12-17,85500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-12-17,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-12-17,14000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-12-17,80000,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-17,130500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-12-18,16000,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-12-18,54500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-18,5000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-12-19,18000,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-12-19,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-12-19,95000,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-12-19,29000,expense,Transport,bensin,e-wallet,Pembayaran bensin
USER_007,2024-12-19,72000,expense,Bills,listrik,cash,Pembayaran listrik
USER_007,2024-12-19,23500,expense,Entertainment,game,e-wallet,Pembayaran game
USER_007,2024-12-19,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-12-19,19000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-12-20,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-12-20,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-12-20,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-12-20,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-12-21,134000,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2024-12-21,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-12-21,35000,expense,Entertainment,bioskop,cash,Pembayaran bioskop
USER_007,2024-12-22,29000,expense,Entertainment,game,cash,Pembayaran game
USER_007,2024-12-22,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-12-22,10000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2024-12-22,33000,expense,Bills,internet,e-wallet,Pembayaran internet
USER_007,2024-12-23,80000,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-12-23,76000,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian
USER_007,2024-12-24,60500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2024-12-24,16500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_007,2024-12-25,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-12-25,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-12-25,15500,expense,Transport,ojek online,e-wallet,Pembayaran ojek online
USER_007,2024-12-26,33500,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-12-26,90000,expense,Shopping,skincare,e-wallet,Pembayaran skincare
USER_007,2024-12-26,79500,expense,Food,fast food,cash,Pembayaran fast food
USER_007,2024-12-26,13000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2024-12-26,145000,expense,Shopping,minimarket,debit,Pembayaran minimarket
USER_007,2024-12-27,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-12-27,15500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2024-12-27,42500,expense,Entertainment,game,e-wallet,Pembayaran game
USER_007,2024-12-27,25000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-12-27,44000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2024-12-28,78500,expense,Bills,listrik,debit,Pembayaran listrik
USER_007,2024-12-28,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2024-12-28,19500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2024-12-28,60000,expense,Bills,air,cash,Pembayaran air
USER_007,2024-12-28,34500,expense,Others,donasi,debit,Pembayaran donasi
USER_007,2024-12-28,40000,expense,Entertainment,game,debit,Pembayaran game
USER_007,2024-12-28,61500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-29,41500,expense,Bills,internet,e-wallet,Pembayaran internet
USER_007,2024-12-29,16000,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-12-29,18000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2024-12-30,67000,expense,Bills,listrik,debit,Pembayaran listrik
USER_007,2024-12-30,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2024-12-30,10000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2024-12-30,2000,expense,Transport,parkir,debit,Pembayaran parkir
USER_007,2024-12-31,89500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2024-12-31,12000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2024-12-31,17000,expense,Food,warung,cash,Pembayaran warung
USER_007,2024-12-31,49500,expense,Others,donasi,e-wallet,Pembayaran donasi
USER_007,2024-12-31,24000,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2025-01-01,26000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2025-01-01,40000,expense,Entertainment,spotify,cash,Pembayaran spotify
USER_007,2025-01-02,69000,expense,Bills,air,debit,Pembayaran air
USER_007,2025-01-04,6000000,income,Salary,gaji bulanan,debit,Pembayaran gaji bulanan
USER_007,2025-01-04,139500,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2025-01-05,51500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2025-01-05,98500,expense,Food,fast food,e-wallet,Pembayaran fast food
USER_007,2025-01-05,38000,expense,Others,donasi,cash,Pembayaran donasi
USER_007,2025-01-05,90000,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2025-01-06,13500,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2025-01-06,60000,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop
USER_007,2025-01-07,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2025-01-07,73500,expense,Shopping,minimarket,cash,Pembayaran minimarket
USER_007,2025-01-08,108000,expense,Shopping,pakaian,e-wallet,Pembayaran pakaian
USER_007,2025-01-08,2000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2025-01-08,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2025-01-08,2000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2025-01-08,5000,expense,Transport,parkir,e-wallet,Pembayaran parkir
USER_007,2025-01-08,107000,expense,Food,restoran,e-wallet,Pembayaran restoran
USER_007,2025-01-09,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2025-01-09,66000,expense,Bills,listrik,cash,Pembayaran listrik
USER_007,2025-01-09,50000,expense,Bills,pulsa,e-wallet,Pembayaran pulsa
USER_007,2025-01-09,53000,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_007,2025-01-10,24000,expense,Transport,ojek online,debit,Pembayaran ojek online
USER_007,2025-01-10,25000,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2025-01-11,11500,expense,Food,warung,cash,Pembayaran warung
USER_007,2025-01-11,74500,expense,Others,lainnya,cash,Pembayaran lainnya
USER_007,2025-01-11,81000,expense,Shopping,pakaian,debit,Pembayaran pakaian
USER_007,2025-01-11,5000,expense,Transport,parkir,cash,Pembayaran parkir
USER_007,2025-01-11,38500,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2025-01-12,20000,expense,Food,kopi,cash,Pembayaran kopi
USER_007,2025-01-12,27000,expense,Food,warung,cash,Pembayaran warung
USER_007,2025-01-12,23000,expense,Transport,bensin,cash,Pembayaran bensin
USER_007,2025-01-12,14500,expense,Food,warung,e-wallet,Pembayaran warung
USER_007,2025-01-12,35000,expense,Entertainment,bioskop,e-wallet,Pembayaran bioskop
USER_007,2025-01-13,67500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2025-01-13,20000,expense,Transport,bensin,debit,Pembayaran bensin
USER_007,2025-01-13,64500,expense,Food,restoran,cash,Pembayaran restoran
USER_007,2025-01-14,117000,expense,Shopping,skincare,debit,Pembayaran skincare
USER_007,2025-01-14,20500,expense,Transport,ojek online,cash,Pembayaran ojek online
USER_007,2025-01-14,62500,expense,Bills,listrik,e-wallet,Pembayaran listrik
USER_007,2025-01-15,27500,expense,Bills,air,e-wallet,Pembayaran air
USER_007,2025-01-15,15000,expense,Food,kopi,e-wallet,Pembayaran kopi
USER_007,2025-01-15,91000,expense,Food,restoran,e-wallet,Pembayaran restoran
